[2025-12-30 09:31:03.749] [headpose_logger] [info] Pitch: 70.6 degrees, Yaw: 71.8 degrees, Roll: -88.6 degrees
[2025-12-30 09:31:03.857] [headpose_logger] [info] Pitch: 67.8 degrees, Yaw: 72.4 degrees, Roll: -91.5 degrees
[2025-12-30 09:31:03.857] [headpose_logger] [info] Pitch: 67.8 degrees, Yaw: 72.4 degrees, Roll: -91.5 degrees
[2025-12-30 09:31:03.956] [headpose_logger] [info] Pitch: 67.7 degrees, Yaw: 72.0 degrees, Roll: -89.5 degrees
[2025-12-30 09:31:04.057] [headpose_logger] [info] Pitch: 60.9 degrees, Yaw: 69.7 degrees, Roll: -91.6 degrees
[2025-12-30 09:31:04.058] [headpose_logger] [info] Pitch: 60.9 degrees, Yaw: 69.7 degrees, Roll: -91.6 degrees
[2025-12-30 09:31:04.165] [headpose_logger] [info] Pitch: 59.2 degrees, Yaw: 69.8 degrees, Roll: -91.2 degrees
[2025-12-30 09:31:04.166] [headpose_logger] [info] Pitch: 59.2 degrees, Yaw: 69.8 degrees, Roll: -91.2 degrees
[2025-12-30 09:31:04.270] [headpose_logger] [info] Pitch: 63.5 degrees, Yaw: 70.4 degrees, Roll: -85.7 degrees
[2025-12-30 09:31:04.384] [headpose_logger] [info] Pitch: 56.7 degrees, Yaw: 68.4 degrees, Roll: -93.4 degrees
[2025-12-30 09:31:04.385] [headpose_logger] [info] Pitch: 56.7 degrees, Yaw: 68.4 degrees, Roll: -93.4 degrees
[2025-12-30 09:31:04.482] [headpose_logger] [info] Pitch: 56.8 degrees, Yaw: 69.4 degrees, Roll: -89.8 degrees
[2025-12-30 09:31:04.482] [headpose_logger] [info] Pitch: 56.8 degrees, Yaw: 69.4 degrees, Roll: -89.8 degrees
[2025-12-30 09:31:04.588] [headpose_logger] [info] Pitch: 58.6 degrees, Yaw: 68.4 degrees, Roll: -89.3 degrees
[2025-12-30 09:31:04.702] [headpose_logger] [info] Pitch: 62.3 degrees, Yaw: 68.9 degrees, Roll: -90.9 degrees
[2025-12-30 09:31:04.702] [headpose_logger] [info] Pitch: 62.3 degrees, Yaw: 68.9 degrees, Roll: -90.9 degrees
[2025-12-30 09:31:04.808] [headpose_logger] [info] Pitch: 70.8 degrees, Yaw: 65.8 degrees, Roll: -84.3 degrees
[2025-12-30 09:31:04.809] [headpose_logger] [info] Pitch: 70.8 degrees, Yaw: 65.8 degrees, Roll: -84.3 degrees
[2025-12-30 09:31:04.914] [headpose_logger] [info] Pitch: 70.0 degrees, Yaw: 66.3 degrees, Roll: -88.3 degrees
[2025-12-30 09:31:05.025] [headpose_logger] [info] Pitch: 78.1 degrees, Yaw: 65.4 degrees, Roll: -92.1 degrees
[2025-12-30 09:31:05.026] [headpose_logger] [info] Pitch: 78.1 degrees, Yaw: 65.4 degrees, Roll: -92.1 degrees
[2025-12-30 09:31:05.137] [headpose_logger] [info] Pitch: 77.3 degrees, Yaw: 70.3 degrees, Roll: -93.1 degrees
[2025-12-30 09:31:05.138] [headpose_logger] [info] Pitch: 77.3 degrees, Yaw: 70.3 degrees, Roll: -93.1 degrees
[2025-12-30 09:31:05.247] [headpose_logger] [info] Pitch: 69.9 degrees, Yaw: 77.2 degrees, Roll: -101.6 degrees
[2025-12-30 09:31:05.356] [headpose_logger] [info] Pitch: 75.5 degrees, Yaw: 75.1 degrees, Roll: -92.2 degrees
[2025-12-30 09:31:05.356] [headpose_logger] [info] Pitch: 75.5 degrees, Yaw: 75.1 degrees, Roll: -92.2 degrees
[2025-12-30 09:31:05.462] [headpose_logger] [info] Pitch: 74.4 degrees, Yaw: 71.2 degrees, Roll: -95.4 degrees
[2025-12-30 09:31:05.462] [headpose_logger] [info] Pitch: 74.4 degrees, Yaw: 71.2 degrees, Roll: -95.4 degrees
[2025-12-30 09:31:05.665] [headpose_logger] [info] Pitch: 74.4 degrees, Yaw: 71.2 degrees, Roll: -95.4 degrees
[2025-12-30 09:31:05.777] [headpose_logger] [info] Pitch: 74.4 degrees, Yaw: 71.2 degrees, Roll: -95.4 degrees
[2025-12-30 09:31:05.994] [headpose_logger] [info] Pitch: 74.4 degrees, Yaw: 71.2 degrees, Roll: -95.4 degrees
[2025-12-30 09:31:06.089] [headpose_logger] [info] Pitch: 74.4 degrees, Yaw: 71.2 degrees, Roll: -95.4 degrees
[2025-12-30 09:31:06.293] [headpose_logger] [info] Pitch: 74.4 degrees, Yaw: 71.2 degrees, Roll: -95.4 degrees
[2025-12-30 09:31:06.398] [headpose_logger] [info] Pitch: 74.4 degrees, Yaw: 71.2 degrees, Roll: -95.4 degrees
[2025-12-30 09:31:06.604] [headpose_logger] [info] Pitch: 74.4 degrees, Yaw: 71.2 degrees, Roll: -95.4 degrees
[2025-12-30 09:31:06.937] [headpose_logger] [info] Pitch: 74.4 degrees, Yaw: 71.2 degrees, Roll: -95.4 degrees
[2025-12-30 09:31:07.152] [headpose_logger] [info] Pitch: 70.9 degrees, Yaw: 78.1 degrees, Roll: -102.4 degrees
[2025-12-30 09:31:07.153] [headpose_logger] [info] Pitch: 70.9 degrees, Yaw: 78.1 degrees, Roll: -102.4 degrees
[2025-12-30 09:31:07.260] [headpose_logger] [info] Pitch: 70.6 degrees, Yaw: 75.0 degrees, Roll: -91.0 degrees
[2025-12-30 09:31:07.368] [headpose_logger] [info] Pitch: 66.7 degrees, Yaw: 73.5 degrees, Roll: -91.4 degrees
[2025-12-30 09:31:07.368] [headpose_logger] [info] Pitch: 66.7 degrees, Yaw: 73.5 degrees, Roll: -91.4 degrees
[2025-12-30 09:31:07.467] [headpose_logger] [info] Pitch: 65.3 degrees, Yaw: 71.2 degrees, Roll: -90.0 degrees
[2025-12-30 09:31:07.468] [headpose_logger] [info] Pitch: 65.3 degrees, Yaw: 71.2 degrees, Roll: -90.0 degrees
[2025-12-30 09:31:07.577] [headpose_logger] [info] Pitch: 72.7 degrees, Yaw: 68.5 degrees, Roll: -81.6 degrees
[2025-12-30 09:31:07.681] [headpose_logger] [info] Pitch: 72.7 degrees, Yaw: 69.2 degrees, Roll: -81.6 degrees
[2025-12-30 09:31:07.681] [headpose_logger] [info] Pitch: 72.7 degrees, Yaw: 69.2 degrees, Roll: -81.6 degrees
[2025-12-30 09:31:07.789] [headpose_logger] [info] Pitch: 67.4 degrees, Yaw: 67.8 degrees, Roll: -87.3 degrees
[2025-12-30 09:31:07.790] [headpose_logger] [info] Pitch: 67.4 degrees, Yaw: 67.8 degrees, Roll: -87.3 degrees
[2025-12-30 09:31:07.900] [headpose_logger] [info] Pitch: 71.9 degrees, Yaw: 69.6 degrees, Roll: -82.3 degrees
[2025-12-30 09:31:08.011] [headpose_logger] [info] Pitch: 70.8 degrees, Yaw: 69.3 degrees, Roll: -83.1 degrees
[2025-12-30 09:31:08.011] [headpose_logger] [info] Pitch: 70.8 degrees, Yaw: 69.3 degrees, Roll: -83.1 degrees
[2025-12-30 09:31:08.120] [headpose_logger] [info] Pitch: 72.2 degrees, Yaw: 69.9 degrees, Roll: -80.6 degrees
[2025-12-30 09:31:08.121] [headpose_logger] [info] Pitch: 72.2 degrees, Yaw: 69.9 degrees, Roll: -80.6 degrees
[2025-12-30 09:31:08.223] [headpose_logger] [info] Pitch: 71.7 degrees, Yaw: 70.0 degrees, Roll: -80.6 degrees
[2025-12-30 09:31:08.328] [headpose_logger] [info] Pitch: 92.8 degrees, Yaw: 70.7 degrees, Roll: -57.8 degrees
[2025-12-30 09:31:08.329] [headpose_logger] [info] Pitch: 92.8 degrees, Yaw: 70.7 degrees, Roll: -57.8 degrees
[2025-12-30 09:31:08.438] [headpose_logger] [info] Pitch: 121.1 degrees, Yaw: 60.3 degrees, Roll: -31.1 degrees
[2025-12-30 09:31:08.439] [headpose_logger] [info] Pitch: 121.1 degrees, Yaw: 60.3 degrees, Roll: -31.1 degrees
[2025-12-30 09:31:08.541] [headpose_logger] [info] Pitch: 85.9 degrees, Yaw: 68.6 degrees, Roll: -57.8 degrees
[2025-12-30 09:31:08.648] [headpose_logger] [info] Pitch: 120.5 degrees, Yaw: 52.2 degrees, Roll: -32.7 degrees
[2025-12-30 09:31:08.648] [headpose_logger] [info] Pitch: 120.5 degrees, Yaw: 52.2 degrees, Roll: -32.7 degrees
[2025-12-30 09:31:08.743] [headpose_logger] [info] Pitch: 115.8 degrees, Yaw: 53.5 degrees, Roll: -37.2 degrees
[2025-12-30 09:31:08.743] [headpose_logger] [info] Pitch: 115.8 degrees, Yaw: 53.5 degrees, Roll: -37.2 degrees
[2025-12-30 09:31:08.847] [headpose_logger] [info] Pitch: 114.2 degrees, Yaw: 54.1 degrees, Roll: -37.9 degrees
[2025-12-30 09:31:08.964] [headpose_logger] [info] Pitch: 117.8 degrees, Yaw: 64.2 degrees, Roll: -34.3 degrees
[2025-12-30 09:31:08.965] [headpose_logger] [info] Pitch: 117.8 degrees, Yaw: 64.2 degrees, Roll: -34.3 degrees
[2025-12-30 09:31:09.073] [headpose_logger] [info] Pitch: 115.3 degrees, Yaw: 60.3 degrees, Roll: -41.2 degrees
[2025-12-30 09:31:09.073] [headpose_logger] [info] Pitch: 115.3 degrees, Yaw: 60.3 degrees, Roll: -41.2 degrees
[2025-12-30 09:31:09.182] [headpose_logger] [info] Pitch: 83.2 degrees, Yaw: 72.6 degrees, Roll: -72.4 degrees
[2025-12-30 09:31:09.281] [headpose_logger] [info] Pitch: 52.9 degrees, Yaw: 71.1 degrees, Roll: -105.0 degrees
[2025-12-30 09:31:09.282] [headpose_logger] [info] Pitch: 52.9 degrees, Yaw: 71.1 degrees, Roll: -105.0 degrees
[2025-12-30 09:31:09.404] [headpose_logger] [info] Pitch: 56.7 degrees, Yaw: 66.8 degrees, Roll: -102.7 degrees
[2025-12-30 09:31:09.404] [headpose_logger] [info] Pitch: 56.7 degrees, Yaw: 66.8 degrees, Roll: -102.7 degrees
[2025-12-30 09:31:09.510] [headpose_logger] [info] Pitch: 36.1 degrees, Yaw: 70.0 degrees, Roll: -115.3 degrees
[2025-12-30 09:31:09.612] [headpose_logger] [info] Pitch: 39.3 degrees, Yaw: 70.8 degrees, Roll: -113.1 degrees
[2025-12-30 09:31:09.612] [headpose_logger] [info] Pitch: 39.3 degrees, Yaw: 70.8 degrees, Roll: -113.1 degrees
[2025-12-30 09:31:09.723] [headpose_logger] [info] Pitch: 39.9 degrees, Yaw: 70.1 degrees, Roll: -112.2 degrees
[2025-12-30 09:31:09.723] [headpose_logger] [info] Pitch: 39.9 degrees, Yaw: 70.1 degrees, Roll: -112.2 degrees
[2025-12-30 09:31:09.836] [headpose_logger] [info] Pitch: 40.8 degrees, Yaw: 70.4 degrees, Roll: -111.5 degrees
[2025-12-30 09:31:09.937] [headpose_logger] [info] Pitch: 43.5 degrees, Yaw: 71.2 degrees, Roll: -109.1 degrees
[2025-12-30 09:31:09.938] [headpose_logger] [info] Pitch: 43.5 degrees, Yaw: 71.2 degrees, Roll: -109.1 degrees
[2025-12-30 09:31:10.036] [headpose_logger] [info] Pitch: 47.9 degrees, Yaw: 71.9 degrees, Roll: -106.9 degrees
[2025-12-30 09:31:10.036] [headpose_logger] [info] Pitch: 47.9 degrees, Yaw: 71.9 degrees, Roll: -106.9 degrees
[2025-12-30 09:31:10.142] [headpose_logger] [info] Pitch: 42.3 degrees, Yaw: 71.8 degrees, Roll: -111.5 degrees
[2025-12-30 09:31:10.241] [headpose_logger] [info] Pitch: 44.0 degrees, Yaw: 72.0 degrees, Roll: -109.9 degrees
[2025-12-30 09:31:10.242] [headpose_logger] [info] Pitch: 44.0 degrees, Yaw: 72.0 degrees, Roll: -109.9 degrees
[2025-12-30 09:31:10.343] [headpose_logger] [info] Pitch: 42.4 degrees, Yaw: 69.5 degrees, Roll: -113.6 degrees
[2025-12-30 09:31:10.344] [headpose_logger] [info] Pitch: 42.4 degrees, Yaw: 69.5 degrees, Roll: -113.6 degrees
[2025-12-30 09:31:10.443] [headpose_logger] [info] Pitch: 51.0 degrees, Yaw: 69.9 degrees, Roll: -106.4 degrees
[2025-12-30 09:31:10.552] [headpose_logger] [info] Pitch: 53.4 degrees, Yaw: 69.8 degrees, Roll: -103.7 degrees
[2025-12-30 09:31:10.553] [headpose_logger] [info] Pitch: 53.4 degrees, Yaw: 69.8 degrees, Roll: -103.7 degrees
[2025-12-30 09:31:10.652] [headpose_logger] [info] Pitch: 62.4 degrees, Yaw: 70.7 degrees, Roll: -95.8 degrees
[2025-12-30 09:31:10.652] [headpose_logger] [info] Pitch: 62.4 degrees, Yaw: 70.7 degrees, Roll: -95.8 degrees
[2025-12-30 09:31:10.775] [headpose_logger] [info] Pitch: 77.7 degrees, Yaw: 68.1 degrees, Roll: -81.8 degrees
[2025-12-30 09:31:10.885] [headpose_logger] [info] Pitch: 82.8 degrees, Yaw: 67.7 degrees, Roll: -77.4 degrees
[2025-12-30 09:31:10.886] [headpose_logger] [info] Pitch: 82.8 degrees, Yaw: 67.7 degrees, Roll: -77.4 degrees
[2025-12-30 09:31:10.997] [headpose_logger] [info] Pitch: 80.3 degrees, Yaw: 67.6 degrees, Roll: -80.2 degrees
[2025-12-30 09:31:10.998] [headpose_logger] [info] Pitch: 80.3 degrees, Yaw: 67.6 degrees, Roll: -80.2 degrees
[2025-12-30 09:31:11.102] [headpose_logger] [info] Pitch: 83.2 degrees, Yaw: 68.1 degrees, Roll: -77.5 degrees
[2025-12-30 09:31:11.214] [headpose_logger] [info] Pitch: 80.7 degrees, Yaw: 67.3 degrees, Roll: -80.3 degrees
[2025-12-30 09:31:11.214] [headpose_logger] [info] Pitch: 80.7 degrees, Yaw: 67.3 degrees, Roll: -80.3 degrees
[2025-12-30 09:31:11.322] [headpose_logger] [info] Pitch: 79.9 degrees, Yaw: 69.8 degrees, Roll: -81.6 degrees
[2025-12-30 09:31:11.323] [headpose_logger] [info] Pitch: 79.9 degrees, Yaw: 69.8 degrees, Roll: -81.6 degrees
[2025-12-30 09:31:11.437] [headpose_logger] [info] Pitch: 74.0 degrees, Yaw: 69.8 degrees, Roll: -87.2 degrees
[2025-12-30 09:31:11.538] [headpose_logger] [info] Pitch: 76.0 degrees, Yaw: 69.6 degrees, Roll: -85.6 degrees
[2025-12-30 09:31:11.538] [headpose_logger] [info] Pitch: 76.0 degrees, Yaw: 69.6 degrees, Roll: -85.6 degrees
[2025-12-30 09:31:11.649] [headpose_logger] [info] Pitch: 73.5 degrees, Yaw: 69.9 degrees, Roll: -88.4 degrees
[2025-12-30 09:31:11.650] [headpose_logger] [info] Pitch: 73.5 degrees, Yaw: 69.9 degrees, Roll: -88.4 degrees
[2025-12-30 09:31:11.771] [headpose_logger] [info] Pitch: 80.2 degrees, Yaw: 71.0 degrees, Roll: -82.0 degrees
[2025-12-30 09:31:11.896] [headpose_logger] [info] Pitch: 81.3 degrees, Yaw: 72.3 degrees, Roll: -82.6 degrees
[2025-12-30 09:31:11.896] [headpose_logger] [info] Pitch: 81.3 degrees, Yaw: 72.3 degrees, Roll: -82.6 degrees
[2025-12-30 09:31:12.009] [headpose_logger] [info] Pitch: 82.5 degrees, Yaw: 73.6 degrees, Roll: -81.1 degrees
[2025-12-30 09:31:12.010] [headpose_logger] [info] Pitch: 82.5 degrees, Yaw: 73.6 degrees, Roll: -81.1 degrees
[2025-12-30 09:31:12.135] [headpose_logger] [info] Pitch: 82.6 degrees, Yaw: 75.4 degrees, Roll: -82.6 degrees
[2025-12-30 09:31:12.244] [headpose_logger] [info] Pitch: 80.5 degrees, Yaw: 77.3 degrees, Roll: -83.7 degrees
[2025-12-30 09:31:12.245] [headpose_logger] [info] Pitch: 80.5 degrees, Yaw: 77.3 degrees, Roll: -83.7 degrees
[2025-12-30 09:31:12.350] [headpose_logger] [info] Pitch: 84.3 degrees, Yaw: 78.7 degrees, Roll: -74.1 degrees
[2025-12-30 09:31:12.351] [headpose_logger] [info] Pitch: 84.3 degrees, Yaw: 78.7 degrees, Roll: -74.1 degrees
[2025-12-30 09:31:12.452] [headpose_logger] [info] Pitch: 81.6 degrees, Yaw: 80.0 degrees, Roll: -76.5 degrees
[2025-12-30 09:31:12.564] [headpose_logger] [info] Pitch: 68.3 degrees, Yaw: 74.5 degrees, Roll: -90.0 degrees
[2025-12-30 09:31:12.564] [headpose_logger] [info] Pitch: 68.3 degrees, Yaw: 74.5 degrees, Roll: -90.0 degrees
[2025-12-30 09:31:12.667] [headpose_logger] [info] Pitch: 61.6 degrees, Yaw: 73.5 degrees, Roll: -96.9 degrees
[2025-12-30 09:31:12.668] [headpose_logger] [info] Pitch: 61.6 degrees, Yaw: 73.5 degrees, Roll: -96.9 degrees
[2025-12-30 09:31:12.779] [headpose_logger] [info] Pitch: 59.6 degrees, Yaw: 68.1 degrees, Roll: -96.1 degrees
[2025-12-30 09:31:12.884] [headpose_logger] [info] Pitch: 54.9 degrees, Yaw: 64.3 degrees, Roll: -99.0 degrees
[2025-12-30 09:31:12.885] [headpose_logger] [info] Pitch: 54.9 degrees, Yaw: 64.3 degrees, Roll: -99.0 degrees
[2025-12-30 09:31:12.991] [headpose_logger] [info] Pitch: 46.2 degrees, Yaw: 62.1 degrees, Roll: -101.9 degrees
[2025-12-30 09:31:12.992] [headpose_logger] [info] Pitch: 46.2 degrees, Yaw: 62.1 degrees, Roll: -101.9 degrees
[2025-12-30 09:31:13.094] [headpose_logger] [info] Pitch: 41.1 degrees, Yaw: 63.3 degrees, Roll: -105.5 degrees
[2025-12-30 09:31:13.198] [headpose_logger] [info] Pitch: 46.4 degrees, Yaw: 63.0 degrees, Roll: -100.3 degrees
[2025-12-30 09:31:13.199] [headpose_logger] [info] Pitch: 46.4 degrees, Yaw: 63.0 degrees, Roll: -100.3 degrees
[2025-12-30 09:31:13.300] [headpose_logger] [info] Pitch: 54.8 degrees, Yaw: 61.9 degrees, Roll: -96.8 degrees
[2025-12-30 09:31:13.301] [headpose_logger] [info] Pitch: 54.8 degrees, Yaw: 61.9 degrees, Roll: -96.8 degrees
[2025-12-30 09:31:13.405] [headpose_logger] [info] Pitch: 53.9 degrees, Yaw: 61.5 degrees, Roll: -96.2 degrees
[2025-12-30 09:31:13.509] [headpose_logger] [info] Pitch: 47.5 degrees, Yaw: 62.8 degrees, Roll: -98.4 degrees
[2025-12-30 09:31:13.510] [headpose_logger] [info] Pitch: 47.5 degrees, Yaw: 62.8 degrees, Roll: -98.4 degrees
[2025-12-30 09:31:13.624] [headpose_logger] [info] Pitch: 50.5 degrees, Yaw: 62.5 degrees, Roll: -96.9 degrees
[2025-12-30 09:31:13.624] [headpose_logger] [info] Pitch: 50.5 degrees, Yaw: 62.5 degrees, Roll: -96.9 degrees
[2025-12-30 09:31:13.729] [headpose_logger] [info] Pitch: 52.6 degrees, Yaw: 58.4 degrees, Roll: -93.4 degrees
[2025-12-30 09:31:13.835] [headpose_logger] [info] Pitch: 48.7 degrees, Yaw: 62.6 degrees, Roll: -95.8 degrees
[2025-12-30 09:31:13.836] [headpose_logger] [info] Pitch: 48.7 degrees, Yaw: 62.6 degrees, Roll: -95.8 degrees
[2025-12-30 09:31:13.932] [headpose_logger] [info] Pitch: 53.6 degrees, Yaw: 63.2 degrees, Roll: -92.1 degrees
[2025-12-30 09:31:13.933] [headpose_logger] [info] Pitch: 53.6 degrees, Yaw: 63.2 degrees, Roll: -92.1 degrees
[2025-12-30 09:31:14.032] [headpose_logger] [info] Pitch: 57.5 degrees, Yaw: 62.5 degrees, Roll: -89.8 degrees
[2025-12-30 09:31:14.150] [headpose_logger] [info] Pitch: 62.2 degrees, Yaw: 63.0 degrees, Roll: -88.8 degrees
[2025-12-30 09:31:14.151] [headpose_logger] [info] Pitch: 62.2 degrees, Yaw: 63.0 degrees, Roll: -88.8 degrees
[2025-12-30 09:31:14.249] [headpose_logger] [info] Pitch: 63.5 degrees, Yaw: 62.3 degrees, Roll: -88.7 degrees
[2025-12-30 09:31:14.250] [headpose_logger] [info] Pitch: 63.5 degrees, Yaw: 62.3 degrees, Roll: -88.7 degrees
[2025-12-30 09:31:14.355] [headpose_logger] [info] Pitch: 55.3 degrees, Yaw: 65.4 degrees, Roll: -95.2 degrees
[2025-12-30 09:31:14.466] [headpose_logger] [info] Pitch: 56.8 degrees, Yaw: 65.4 degrees, Roll: -93.4 degrees
[2025-12-30 09:31:14.466] [headpose_logger] [info] Pitch: 56.8 degrees, Yaw: 65.4 degrees, Roll: -93.4 degrees
[2025-12-30 09:31:14.577] [headpose_logger] [info] Pitch: 56.3 degrees, Yaw: 65.8 degrees, Roll: -95.6 degrees
[2025-12-30 09:31:14.577] [headpose_logger] [info] Pitch: 56.3 degrees, Yaw: 65.8 degrees, Roll: -95.6 degrees
[2025-12-30 09:31:14.687] [headpose_logger] [info] Pitch: 53.1 degrees, Yaw: 67.2 degrees, Roll: -96.8 degrees
[2025-12-30 09:31:14.796] [headpose_logger] [info] Pitch: 58.1 degrees, Yaw: 68.7 degrees, Roll: -93.5 degrees
[2025-12-30 09:31:14.797] [headpose_logger] [info] Pitch: 58.1 degrees, Yaw: 68.7 degrees, Roll: -93.5 degrees
[2025-12-30 09:31:14.907] [headpose_logger] [info] Pitch: 67.8 degrees, Yaw: 72.4 degrees, Roll: -83.6 degrees
[2025-12-30 09:31:14.908] [headpose_logger] [info] Pitch: 67.8 degrees, Yaw: 72.4 degrees, Roll: -83.6 degrees
[2025-12-30 09:31:15.021] [headpose_logger] [info] Pitch: 67.3 degrees, Yaw: 72.6 degrees, Roll: -85.6 degrees
[2025-12-30 09:31:15.124] [headpose_logger] [info] Pitch: 67.4 degrees, Yaw: 72.5 degrees, Roll: -85.3 degrees
[2025-12-30 09:31:15.125] [headpose_logger] [info] Pitch: 67.4 degrees, Yaw: 72.5 degrees, Roll: -85.3 degrees
[2025-12-30 09:31:15.233] [headpose_logger] [info] Pitch: 72.6 degrees, Yaw: 71.5 degrees, Roll: -80.3 degrees
[2025-12-30 09:31:15.234] [headpose_logger] [info] Pitch: 72.6 degrees, Yaw: 71.5 degrees, Roll: -80.3 degrees
[2025-12-30 09:31:15.346] [headpose_logger] [info] Pitch: 52.8 degrees, Yaw: 71.4 degrees, Roll: -99.1 degrees
[2025-12-30 09:31:15.454] [headpose_logger] [info] Pitch: 70.8 degrees, Yaw: 68.7 degrees, Roll: -79.8 degrees
[2025-12-30 09:31:15.455] [headpose_logger] [info] Pitch: 70.8 degrees, Yaw: 68.7 degrees, Roll: -79.8 degrees
[2025-12-30 09:31:15.566] [headpose_logger] [info] Pitch: 98.1 degrees, Yaw: 68.5 degrees, Roll: -37.1 degrees
[2025-12-30 09:31:15.568] [headpose_logger] [info] Pitch: 98.1 degrees, Yaw: 68.5 degrees, Roll: -37.1 degrees
[2025-12-30 09:31:15.681] [headpose_logger] [info] Pitch: 101.9 degrees, Yaw: 66.4 degrees, Roll: -30.1 degrees
[2025-12-30 09:31:15.800] [headpose_logger] [info] Pitch: 112.2 degrees, Yaw: 37.3 degrees, Roll: -21.4 degrees
[2025-12-30 09:31:15.801] [headpose_logger] [info] Pitch: 112.2 degrees, Yaw: 37.3 degrees, Roll: -21.4 degrees
[2025-12-30 09:31:15.912] [headpose_logger] [info] Pitch: 112.2 degrees, Yaw: 37.3 degrees, Roll: -21.4 degrees
[2025-12-30 09:31:15.913] [headpose_logger] [info] Pitch: 112.2 degrees, Yaw: 37.3 degrees, Roll: -21.4 degrees
[2025-12-30 09:31:16.025] [headpose_logger] [info] Pitch: 93.0 degrees, Yaw: 62.0 degrees, Roll: -37.7 degrees
[2025-12-30 09:31:16.141] [headpose_logger] [info] Pitch: 97.1 degrees, Yaw: 62.8 degrees, Roll: -28.1 degrees
[2025-12-30 09:31:16.142] [headpose_logger] [info] Pitch: 97.1 degrees, Yaw: 62.8 degrees, Roll: -28.1 degrees
[2025-12-30 09:31:16.255] [headpose_logger] [info] Pitch: 72.2 degrees, Yaw: 67.2 degrees, Roll: -51.6 degrees
[2025-12-30 09:31:16.257] [headpose_logger] [info] Pitch: 72.2 degrees, Yaw: 67.2 degrees, Roll: -51.6 degrees
[2025-12-30 09:31:16.373] [headpose_logger] [info] Pitch: 64.0 degrees, Yaw: 65.3 degrees, Roll: -62.7 degrees
[2025-12-30 09:31:16.484] [headpose_logger] [info] Pitch: 59.7 degrees, Yaw: 65.0 degrees, Roll: -62.8 degrees
[2025-12-30 09:31:16.484] [headpose_logger] [info] Pitch: 59.7 degrees, Yaw: 65.0 degrees, Roll: -62.8 degrees
[2025-12-30 09:31:16.609] [headpose_logger] [info] Pitch: 52.6 degrees, Yaw: 66.5 degrees, Roll: -76.0 degrees
[2025-12-30 09:31:16.610] [headpose_logger] [info] Pitch: 52.6 degrees, Yaw: 66.5 degrees, Roll: -76.0 degrees
[2025-12-30 09:31:16.719] [headpose_logger] [info] Pitch: 45.4 degrees, Yaw: 65.7 degrees, Roll: -80.2 degrees
[2025-12-30 09:31:16.828] [headpose_logger] [info] Pitch: 47.9 degrees, Yaw: 66.2 degrees, Roll: -79.3 degrees
[2025-12-30 09:31:16.830] [headpose_logger] [info] Pitch: 47.9 degrees, Yaw: 66.2 degrees, Roll: -79.3 degrees
[2025-12-30 09:31:16.936] [headpose_logger] [info] Pitch: 51.8 degrees, Yaw: 65.5 degrees, Roll: -74.9 degrees
[2025-12-30 09:31:16.936] [headpose_logger] [info] Pitch: 51.8 degrees, Yaw: 65.5 degrees, Roll: -74.9 degrees
[2025-12-30 09:31:17.046] [headpose_logger] [info] Pitch: 49.5 degrees, Yaw: 66.3 degrees, Roll: -73.1 degrees
[2025-12-30 09:31:17.150] [headpose_logger] [info] Pitch: 51.9 degrees, Yaw: 66.3 degrees, Roll: -71.8 degrees
[2025-12-30 09:31:17.151] [headpose_logger] [info] Pitch: 51.9 degrees, Yaw: 66.3 degrees, Roll: -71.8 degrees
[2025-12-30 09:31:17.266] [headpose_logger] [info] Pitch: 84.2 degrees, Yaw: 71.1 degrees, Roll: -44.4 degrees
[2025-12-30 09:31:17.268] [headpose_logger] [info] Pitch: 84.2 degrees, Yaw: 71.1 degrees, Roll: -44.4 degrees
[2025-12-30 09:31:17.374] [headpose_logger] [info] Pitch: 71.8 degrees, Yaw: 64.8 degrees, Roll: -62.4 degrees
[2025-12-30 09:31:17.478] [headpose_logger] [info] Pitch: 72.7 degrees, Yaw: 64.8 degrees, Roll: -63.0 degrees
[2025-12-30 09:31:17.479] [headpose_logger] [info] Pitch: 72.7 degrees, Yaw: 64.8 degrees, Roll: -63.0 degrees
[2025-12-30 09:31:17.593] [headpose_logger] [info] Pitch: 75.0 degrees, Yaw: 64.9 degrees, Roll: -60.8 degrees
[2025-12-30 09:31:17.594] [headpose_logger] [info] Pitch: 75.0 degrees, Yaw: 64.9 degrees, Roll: -60.8 degrees
[2025-12-30 09:31:17.704] [headpose_logger] [info] Pitch: 90.4 degrees, Yaw: 70.1 degrees, Roll: -45.3 degrees
[2025-12-30 09:31:17.830] [headpose_logger] [info] Pitch: 93.0 degrees, Yaw: 69.1 degrees, Roll: -43.3 degrees
[2025-12-30 09:31:17.831] [headpose_logger] [info] Pitch: 93.0 degrees, Yaw: 69.1 degrees, Roll: -43.3 degrees
[2025-12-30 09:31:17.930] [headpose_logger] [info] Pitch: 74.0 degrees, Yaw: 65.4 degrees, Roll: -63.0 degrees
[2025-12-30 09:31:17.930] [headpose_logger] [info] Pitch: 74.0 degrees, Yaw: 65.4 degrees, Roll: -63.0 degrees
[2025-12-30 09:31:18.045] [headpose_logger] [info] Pitch: 73.6 degrees, Yaw: 65.9 degrees, Roll: -63.9 degrees
[2025-12-30 09:31:18.157] [headpose_logger] [info] Pitch: 91.4 degrees, Yaw: 71.9 degrees, Roll: -45.1 degrees
